iteration: 60loss: 0.35806993519266445 precision_aca: 0.8194444444444443 recall_aca: 0.8888888888888888 f1_aca: 0.8317460317460318 accuracy: 0.8703703703703702 precision_benign: 0.9484126984126985 recall_benign: 0.8611111111111112 f1_benign: 0.8886946386946386  train_loss: 0.2973119428604453 train_precision_aca: 0.8929166666666666 train_recall_aca: 0.9319841269841269 train_f1_aca: 0.8967745217745215 train_accuracy: 0.8979166666666667 train_precision_benign: 0.89 train_recall_benign: 0.8849603174603174 train_f1_benign: 0.8731192881192879
iteration: 180loss: 0.08955181920900941 precision_aca: 0.9099999999999999 recall_aca: 1.0 f1_aca: 0.9464285714285715 accuracy: 0.9555555555555555 precision_benign: 1.0 recall_benign: 0.9333333333333333 f1_benign: 0.9618181818181817  train_loss: 0.0813390334165888 train_precision_aca: 0.9688333333333332 train_recall_aca: 0.9822142857142856 train_f1_aca: 0.9716578976578972 train_accuracy: 0.97125 train_precision_benign: 0.9688333333333332 train_recall_benign: 0.9726666666666667 train_f1_benign: 0.9643520923520922
iteration: 190loss: 0.08858212614431978 precision_aca: 0.9099999999999999 recall_aca: 1.0 f1_aca: 0.9464285714285715 accuracy: 0.9555555555555555 precision_benign: 1.0 recall_benign: 0.9333333333333333 f1_benign: 0.9618181818181817  train_loss: 0.07575997315056156 train_precision_aca: 0.9696666666666666 train_recall_aca: 0.9822142857142855 train_f1_aca: 0.9709436119436116 train_accuracy: 0.9725 train_precision_benign: 0.9688333333333332 train_recall_benign: 0.9758095238095237 train_f1_benign: 0.9660187590187587
iteration: 240loss: 0.06476156595163048 precision_aca: 0.925 recall_aca: 1.0 f1_aca: 0.9571428571428571 accuracy: 0.9666666666666666 precision_benign: 1.0 recall_benign: 0.95 f1_benign: 0.9727272727272727  train_loss: 0.07999191690294538 train_precision_aca: 0.9638333333333334 train_recall_aca: 0.9751190476190478 train_f1_aca: 0.9632422022422021 train_accuracy: 0.965 train_precision_benign: 0.9581666666666667 train_recall_benign: 0.9707142857142855 train_f1_benign: 0.9562105672105671
iteration: 250loss: 0.06475722002796828 precision_aca: 0.925 recall_aca: 1.0 f1_aca: 0.9571428571428571 accuracy: 0.9666666666666666 precision_benign: 1.0 recall_benign: 0.95 f1_benign: 0.9727272727272727  train_loss: 0.07014565995516023 train_precision_aca: 0.9715 train_recall_aca: 0.9751190476190478 train_f1_aca: 0.9677624042624039 train_accuracy: 0.97 train_precision_benign: 0.9581666666666666 train_recall_benign: 0.980547619047619 train_f1_benign: 0.9621391386391385
iteration: 270loss: 0.05677252577152103 precision_aca: 0.95 recall_aca: 1.0 f1_aca: 0.9714285714285715 accuracy: 0.9777777777777779 precision_benign: 1.0 recall_benign: 0.9666666666666668 f1_benign: 0.9818181818181818  train_loss: 0.06216570519900415 train_precision_aca: 0.9714999999999999 train_recall_aca: 0.9829523809523809 train_f1_aca: 0.9721202686202683 train_accuracy: 0.975 train_precision_benign: 0.9693333333333334 train_recall_benign: 0.9805476190476189 train_f1_benign: 0.9686788211788209
iteration: 280loss: 0.05544716932345182 precision_aca: 0.95 recall_aca: 1.0 f1_aca: 0.9714285714285715 accuracy: 0.9777777777777779 precision_benign: 1.0 recall_benign: 0.9666666666666668 f1_benign: 0.9818181818181818  train_loss: 0.06115621748322155 train_precision_aca: 0.9660000000000001 train_recall_aca: 0.9816428571428572 train_f1_aca: 0.9677984792984793 train_accuracy: 0.97375 train_precision_benign: 0.9706666666666667 train_recall_benign: 0.9796190476190475 train_f1_benign: 0.9701159396159394
iteration: 290loss: 0.033541611931286755 precision_aca: 0.975 recall_aca: 1.0 f1_aca: 0.9857142857142858 accuracy: 0.9888888888888889 precision_benign: 1.0 recall_benign: 0.9833333333333334 f1_benign: 0.990909090909091  train_loss: 0.0527017594355857 train_precision_aca: 0.9726666666666667 train_recall_aca: 0.9836428571428572 train_f1_aca: 0.9739095904095905 train_accuracy: 0.9775 train_precision_benign: 0.9731666666666666 train_recall_benign: 0.9824761904761905 train_f1_benign: 0.9732111777111776
iteration: 300loss: 0.031133229820989074 precision_aca: 0.975 recall_aca: 1.0 f1_aca: 0.9857142857142858 accuracy: 0.9888888888888889 precision_benign: 1.0 recall_benign: 0.9833333333333334 f1_benign: 0.990909090909091  train_loss: 0.05142534946964588 train_precision_aca: 0.9718333333333333 train_recall_aca: 0.9836428571428572 train_f1_aca: 0.9733381618381618 train_accuracy: 0.9775 train_precision_benign: 0.9731666666666666 train_recall_benign: 0.9828095238095238 train_f1_benign: 0.9734131979131976
iteration: 310loss: 0.013742125942371786 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0390230432752287 train_precision_aca: 0.9783333333333333 train_recall_aca: 0.9910714285714285 train_f1_aca: 0.9813692973692973 train_accuracy: 0.98625 train_precision_benign: 0.9846666666666667 train_recall_benign: 0.9898095238095237 train_f1_benign: 0.9846433566433564
iteration: 340loss: 0.012374179996550083 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.030842987772775814 train_precision_aca: 0.9858333333333335 train_recall_aca: 0.994404761904762 train_f1_aca: 0.988131202131202 train_accuracy: 0.99125 train_precision_benign: 0.9896666666666667 train_recall_benign: 0.9932380952380951 train_f1_benign: 0.9898570318570318
iteration: 350loss: 0.006793770892545581 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.031759278109238946 train_precision_aca: 0.9858333333333333 train_recall_aca: 0.9944047619047619 train_f1_aca: 0.9881312021312021 train_accuracy: 0.99125 train_precision_benign: 0.9896666666666667 train_recall_benign: 0.9932380952380953 train_f1_benign: 0.9898570318570319
iteration: 360loss: 0.003715931612532586 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.031779360004584305 train_precision_aca: 0.9891666666666665 train_recall_aca: 0.9944047619047619 train_f1_aca: 0.9901312021312022 train_accuracy: 0.9925 train_precision_benign: 0.9896666666666667 train_recall_benign: 0.9949047619047618 train_f1_benign: 0.9907661227661229
iteration: 660loss: 0.0024693381215911358 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.04984388007360394 train_precision_aca: 0.9625000000000001 train_recall_aca: 0.9745714285714285 train_f1_aca: 0.9638656898656899 train_accuracy: 0.98125 train_precision_benign: 0.9826666666666665 train_recall_benign: 0.9861428571428571 train_f1_benign: 0.981988233988234
iteration: 700loss: 0.0018109799246303737 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.029734394981351216 train_precision_aca: 0.9841666666666667 train_recall_aca: 0.9915714285714284 train_f1_aca: 0.985167277167277 train_accuracy: 0.99 train_precision_benign: 0.9884999999999999 train_recall_benign: 0.9934761904761905 train_f1_benign: 0.9894572094572094
iteration: 710loss: 0.0018069261452183128 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.022895107227886912 train_precision_aca: 0.9841666666666667 train_recall_aca: 0.9965714285714286 train_f1_aca: 0.98802442002442 train_accuracy: 0.9925 train_precision_benign: 0.9925 train_recall_benign: 0.9934761904761905 train_f1_benign: 0.9916794316794316
iteration: 720loss: 0.0017820145789301024 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.020020777851095774 train_precision_aca: 0.9866666666666667 train_recall_aca: 0.9965714285714286 train_f1_aca: 0.9894529914529915 train_accuracy: 0.99375 train_precision_benign: 0.9925 train_recall_benign: 0.9954761904761904 train_f1_benign: 0.9927905427905428
iteration: 770loss: 0.001520621418603696 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.014608669676235878 train_precision_aca: 0.9896666666666667 train_recall_aca: 0.9975 train_f1_aca: 0.9921269841269842 train_accuracy: 0.995 train_precision_benign: 0.998 train_recall_benign: 0.9944047619047619 train_f1_benign: 0.9957819957819958
iteration: 780loss: 0.000993923141504638 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.014842890920699575 train_precision_aca: 0.9896666666666667 train_recall_aca: 0.9921666666666666 train_f1_aca: 0.989015873015873 train_accuracy: 0.9925 train_precision_benign: 0.9938333333333332 train_recall_benign: 0.9944047619047619 train_f1_benign: 0.9934443334443334
iteration: 2310loss: 0.0006942627842363436 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.007671286731711007 train_precision_aca: 0.998 train_recall_aca: 0.9985714285714287 train_f1_aca: 0.9981196581196581 train_accuracy: 0.9975 train_precision_benign: 0.995 train_recall_benign: 0.9975 train_f1_benign: 0.9952380952380951
iteration: 2320loss: 0.0005529484515136573 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.008695083669299492 train_precision_aca: 0.998 train_recall_aca: 0.9985714285714287 train_f1_aca: 0.9981196581196581 train_accuracy: 0.9975 train_precision_benign: 0.995 train_recall_benign: 0.9975 train_f1_benign: 0.9952380952380951
iteration: 2330loss: 0.0002455354820995126 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.006873545052076224 train_precision_aca: 0.998 train_recall_aca: 1.0 train_f1_aca: 0.9988888888888888 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9975 train_f1_benign: 0.9985714285714287
iteration: 2340loss: 0.00021702199665014633 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.006649786976613541 train_precision_aca: 0.998 train_recall_aca: 1.0 train_f1_aca: 0.9988888888888888 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9975 train_f1_benign: 0.9985714285714287
iteration: 2430loss: 0.00020585124802892097 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.005011598275132201 train_precision_aca: 0.9966666666666667 train_recall_aca: 1.0 train_f1_aca: 0.998 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9983333333333333 train_f1_benign: 0.999090909090909
iteration: 2440loss: 0.00017077889424399473 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.005056376942293355 train_precision_aca: 0.9966666666666666 train_recall_aca: 1.0 train_f1_aca: 0.998 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9983333333333334 train_f1_benign: 0.999090909090909
iteration: 2450loss: 0.00014073650891077705 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.006116050170303425 train_precision_aca: 0.9933333333333333 train_recall_aca: 1.0 train_f1_aca: 0.996 train_accuracy: 0.9975 train_precision_benign: 1.0 train_recall_benign: 0.9966666666666667 train_f1_benign: 0.9981818181818182
iteration: 2480loss: 0.00013132237436366267 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0036722359761097324 train_precision_aca: 0.9966666666666667 train_recall_aca: 1.0 train_f1_aca: 0.998 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9983333333333333 train_f1_benign: 0.999090909090909
iteration: 2490loss: 0.00012437885088729673 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.003510548794156421 train_precision_aca: 0.9966666666666666 train_recall_aca: 1.0 train_f1_aca: 0.998 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9983333333333334 train_f1_benign: 0.999090909090909
iteration: 2500loss: 0.00011739818510250188 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.009745767918384446 train_precision_aca: 0.9949999999999999 train_recall_aca: 1.0 train_f1_aca: 0.997090909090909 train_accuracy: 0.9975 train_precision_benign: 1.0 train_recall_benign: 0.9950000000000001 train_f1_benign: 0.997090909090909
iteration: 2510loss: 0.0001108752825530246 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.009732725232779557 train_precision_aca: 0.9949999999999999 train_recall_aca: 1.0 train_f1_aca: 0.997090909090909 train_accuracy: 0.9975 train_precision_benign: 1.0 train_recall_benign: 0.9950000000000001 train_f1_benign: 0.997090909090909
iteration: 2660loss: 6.0337274771882224e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.004733381404587362 train_precision_aca: 0.9916666666666666 train_recall_aca: 1.0 train_f1_aca: 0.9946666666666667 train_accuracy: 0.9975 train_precision_benign: 1.0 train_recall_benign: 0.9969047619047618 train_f1_benign: 0.9983216783216784
iteration: 7620loss: 5.426582793006673e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.010629257347454768 train_precision_aca: 0.9825 train_recall_aca: 0.99 train_f1_aca: 0.9857142857142857 train_accuracy: 0.99625 train_precision_benign: 1.0 train_recall_benign: 0.9940000000000001 train_f1_benign: 0.9966666666666666
iteration: 7630loss: 4.44700683146948e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.006335690558244096 train_precision_aca: 0.9875 train_recall_aca: 0.99 train_f1_aca: 0.9885714285714287 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.998 train_f1_benign: 0.9988888888888888
iteration: 10490loss: 3.663878114821273e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0006882565442200672 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10500loss: 2.664069206730346e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0007773423330232987 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10510loss: 1.6855638659762916e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0010537297573194593 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10520loss: 1.3998765325595741e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0009344864625748528 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10530loss: 1.2462355471143383e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0009291048567851589 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10540loss: 1.1112694392068078e-05 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0009704396377856028 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10550loss: 9.868989991446142e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0010056441729373233 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10560loss: 8.89548000486684e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0008903635728072601 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10570loss: 8.068988609011286e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0007077431838084891 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10580loss: 7.121970384105225e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0007165310538261593 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10590loss: 6.129920484454487e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0007182545457184375 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10600loss: 5.310054166329792e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0007448475206060578 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10610loss: 4.888860803475836e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.00045577563879810155 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10620loss: 4.760383671964519e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.00041451459845699647 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10630loss: 4.638528344003134e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0005842565276084244 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10640loss: 4.512698524195002e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0004823878118007485 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 10840loss: 4.0278051756104105e-06 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.001960468567286853 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
