iteration: 20loss: 0.5153729915618896 precision_aca: 0.5476190476190476 recall_aca: 0.8333333333333333 f1_aca: 0.6333333333333333 accuracy: 0.6666666666666667 precision_benign: 0.9166666666666667 recall_benign: 0.5833333333333334 f1_benign: 0.6666666666666667  train_loss: 0.49950159415602685 train_precision_aca: 0.845 train_recall_aca: 0.8458333333333334 train_f1_aca: 0.7993650793650795 train_accuracy: 0.8375 train_precision_benign: 0.8817857142857143 train_recall_benign: 0.8619047619047621 train_f1_benign: 0.8491341991341992
iteration: 130loss: 0.0916890811175108 precision_aca: 1.0 recall_aca: 0.9666666666666666 f1_aca: 0.9800000000000001 accuracy: 0.9888888888888889 precision_benign: 0.9857142857142858 recall_benign: 1.0 f1_benign: 0.9923076923076923  train_loss: 0.1721845637471415 train_precision_aca: 0.9259999999999999 train_recall_aca: 0.9420476190476189 train_f1_aca: 0.9206290376290376 train_accuracy: 0.93375 train_precision_benign: 0.9303333333333333 train_recall_benign: 0.9537738095238094 train_f1_benign: 0.9292708402708398
iteration: 140loss: 0.08347200267016888 precision_aca: 1.0 recall_aca: 0.9666666666666666 f1_aca: 0.9800000000000001 accuracy: 0.9888888888888889 precision_benign: 0.9857142857142858 recall_benign: 1.0 f1_benign: 0.9923076923076923  train_loss: 0.14319737900281326 train_precision_aca: 0.9514999999999999 train_recall_aca: 0.9439523809523809 train_f1_aca: 0.9397732267732266 train_accuracy: 0.94875 train_precision_benign: 0.932 train_recall_benign: 0.9714880952380952 train_f1_benign: 0.9410486180486178
iteration: 150loss: 0.07662822864949703 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.12404582564020529 train_precision_aca: 0.9648333333333332 train_recall_aca: 0.9602857142857141 train_f1_aca: 0.9555192585192585 train_accuracy: 0.9575 train_precision_benign: 0.9384999999999999 train_recall_benign: 0.9769047619047619 train_f1_benign: 0.9483923853923854
iteration: 160loss: 0.0693803133442998 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.13117470851400867 train_precision_aca: 0.9461666666666666 train_recall_aca: 0.9584523809523808 train_f1_aca: 0.9442017982017983 train_accuracy: 0.95375 train_precision_benign: 0.9481666666666665 train_recall_benign: 0.966547619047619 train_f1_benign: 0.94795226995227
iteration: 170loss: 0.059446309506893155 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.12882754310267047 train_precision_aca: 0.9486666666666665 train_recall_aca: 0.9584523809523808 train_f1_aca: 0.9454485514485513 train_accuracy: 0.955 train_precision_benign: 0.9498333333333332 train_recall_benign: 0.9685476190476189 train_f1_benign: 0.9497300477300478
iteration: 180loss: 0.05090616140514612 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.12867144704563543 train_precision_aca: 0.9561666666666666 train_recall_aca: 0.9539285714285712 train_f1_aca: 0.9476346986346982 train_accuracy: 0.955 train_precision_benign: 0.9398333333333332 train_recall_benign: 0.9738809523809523 train_f1_benign: 0.9458411588411587
iteration: 190loss: 0.04935924354940653 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.1168323041498661 train_precision_aca: 0.963 train_recall_aca: 0.9575952380952378 train_f1_aca: 0.9545120435120431 train_accuracy: 0.96125 train_precision_benign: 0.9456666666666664 train_recall_benign: 0.9785476190476188 train_f1_benign: 0.9524010434010429
iteration: 200loss: 0.04765098113566637 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.11013521708548069 train_precision_aca: 0.963 train_recall_aca: 0.9590238095238093 train_f1_aca: 0.955281274281274 train_accuracy: 0.9625 train_precision_benign: 0.9506666666666667 train_recall_benign: 0.9785476190476189 train_f1_benign: 0.9557343767343763
iteration: 210loss: 0.045054943114519116 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.11034031880786642 train_precision_aca: 0.9571666666666667 train_recall_aca: 0.9606904761904761 train_f1_aca: 0.9527617937617936 train_accuracy: 0.96125 train_precision_benign: 0.954 train_recall_benign: 0.9748809523809523 train_f1_benign: 0.9557141747141745
iteration: 220loss: 0.040930024906992914 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.11614749500760808 train_precision_aca: 0.9538333333333334 train_recall_aca: 0.9606904761904762 train_f1_aca: 0.9508899988899987 train_accuracy: 0.96 train_precision_benign: 0.9506666666666667 train_recall_benign: 0.9732142857142856 train_f1_benign: 0.953138417138417
iteration: 230loss: 0.03466241639107466 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.10008340715663508 train_precision_aca: 0.9613333333333334 train_recall_aca: 0.9615238095238097 train_f1_aca: 0.9559895659895659 train_accuracy: 0.9625 train_precision_benign: 0.951 train_recall_benign: 0.9766428571428571 train_f1_benign: 0.9547965367965368
iteration: 240loss: 0.02767420243471861 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.10753156290389597 train_precision_aca: 0.9588333333333334 train_recall_aca: 0.9606666666666669 train_f1_aca: 0.9540054390054388 train_accuracy: 0.96 train_precision_benign: 0.9468333333333332 train_recall_benign: 0.974642857142857 train_f1_benign: 0.9501139971139971
iteration: 250loss: 0.024993306212127208 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.10711506553692743 train_precision_aca: 0.9580000000000001 train_recall_aca: 0.9626666666666667 train_f1_aca: 0.9545451215451213 train_accuracy: 0.96125 train_precision_benign: 0.9493333333333333 train_recall_benign: 0.9749761904761902 train_f1_benign: 0.9517445887445887
iteration: 270loss: 0.023839288018643857 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.08155954163754359 train_precision_aca: 0.9691666666666667 train_recall_aca: 0.981 train_f1_aca: 0.9707514707514706 train_accuracy: 0.9725 train_precision_benign: 0.9583333333333335 train_recall_benign: 0.981904761904762 train_f1_benign: 0.9618483738483738
iteration: 280loss: 0.023678993992507457 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.07228223193553276 train_precision_aca: 0.9691666666666666 train_recall_aca: 0.9855238095238095 train_f1_aca: 0.9733272283272282 train_accuracy: 0.97625 train_precision_benign: 0.9683333333333334 train_recall_benign: 0.981904761904762 train_f1_benign: 0.9688483738483739
iteration: 290loss: 0.022886176779866218 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.07090535651193931 train_precision_aca: 0.975 train_recall_aca: 0.9855238095238095 train_f1_aca: 0.9767557997557996 train_accuracy: 0.97875 train_precision_benign: 0.9683333333333334 train_recall_benign: 0.9855714285714287 train_f1_benign: 0.9708685758685758
iteration: 320loss: 0.02247759634628892 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.056539294805261306 train_precision_aca: 0.9833333333333334 train_recall_aca: 0.9858809523809523 train_f1_aca: 0.9817228327228327 train_accuracy: 0.98375 train_precision_benign: 0.9763333333333334 train_recall_benign: 0.9912380952380951 train_f1_benign: 0.9795554445554444
iteration: 330loss: 0.021550015173852445 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.05915524882671889 train_precision_aca: 0.9833333333333333 train_recall_aca: 0.9877857142857143 train_f1_aca: 0.9829536019536019 train_accuracy: 0.985 train_precision_benign: 0.9763333333333333 train_recall_benign: 0.9912380952380953 train_f1_benign: 0.9795554445554445
iteration: 340loss: 0.01721006017178297 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.046383142897684596 train_precision_aca: 0.9858333333333333 train_recall_aca: 0.9920714285714286 train_f1_aca: 0.9868180708180708 train_accuracy: 0.99 train_precision_benign: 0.988 train_recall_benign: 0.9932380952380951 train_f1_benign: 0.988999888999889
iteration: 350loss: 0.01380443163216114 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.04216296637809137 train_precision_aca: 0.9891666666666665 train_recall_aca: 0.9920714285714286 train_f1_aca: 0.9888180708180708 train_accuracy: 0.99125 train_precision_benign: 0.988 train_recall_benign: 0.9949047619047618 train_f1_benign: 0.98990897990898
iteration: 360loss: 0.011982784606516361 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.04135133591626072 train_precision_aca: 0.9858333333333333 train_recall_aca: 0.9940714285714286 train_f1_aca: 0.9879291819291818 train_accuracy: 0.99125 train_precision_benign: 0.9904999999999999 train_recall_benign: 0.9932380952380951 train_f1_benign: 0.9904284604284603
iteration: 370loss: 0.011377128399908542 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.03498287968192017 train_precision_aca: 0.9933333333333333 train_recall_aca: 0.9960714285714286 train_f1_aca: 0.9938021978021978 train_accuracy: 0.995 train_precision_benign: 0.993 train_recall_benign: 0.9966666666666667 train_f1_benign: 0.9937373737373736
iteration: 380loss: 0.010808788146823645 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.036589736638707106 train_precision_aca: 0.9875 train_recall_aca: 0.9960714285714286 train_f1_aca: 0.9903736263736264 train_accuracy: 0.9925 train_precision_benign: 0.993 train_recall_benign: 0.993 train_f1_benign: 0.9917171717171714
iteration: 390loss: 0.01072134580463171 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.03821174521606736 train_precision_aca: 0.9875000000000002 train_recall_aca: 0.9935714285714287 train_f1_aca: 0.9889450549450549 train_accuracy: 0.99125 train_precision_benign: 0.991 train_recall_benign: 0.9929999999999999 train_f1_benign: 0.9906060606060605
iteration: 400loss: 0.009438221994787454 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.04905013663865247 train_precision_aca: 0.9808333333333333 train_recall_aca: 0.9944047619047619 train_f1_aca: 0.9844645354645355 train_accuracy: 0.98875 train_precision_benign: 0.9896666666666667 train_recall_benign: 0.9901428571428571 train_f1_benign: 0.9880505050505048
iteration: 410loss: 0.008975989650934935 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.061637650284355916 train_precision_aca: 0.9708333333333333 train_recall_aca: 0.9844047619047619 train_f1_aca: 0.9744645354645356 train_accuracy: 0.98625 train_precision_benign: 0.9896666666666667 train_recall_benign: 0.987642857142857 train_f1_benign: 0.9866219336219335
iteration: 490loss: 0.008314069500193 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.07116224276745925 train_precision_aca: 0.9658333333333334 train_recall_aca: 0.9786666666666666 train_f1_aca: 0.9679314574314575 train_accuracy: 0.97875 train_precision_benign: 0.9843333333333334 train_recall_benign: 0.9803095238095237 train_f1_benign: 0.9793051948051946
iteration: 500loss: 0.007499030133476481 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.05680950828682398 train_precision_aca: 0.9725 train_recall_aca: 0.9803333333333332 train_f1_aca: 0.9738405483405482 train_accuracy: 0.9825 train_precision_benign: 0.9876666666666665 train_recall_benign: 0.9831666666666665 train_f1_benign: 0.9829718614718612
iteration: 510loss: 0.005950176547048614 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.04659042641258566 train_precision_aca: 0.975 train_recall_aca: 0.9903333333333333 train_f1_aca: 0.9790786435786436 train_accuracy: 0.9825 train_precision_benign: 0.9876666666666665 train_recall_benign: 0.9822380952380952 train_f1_benign: 0.9825200910200906
iteration: 520loss: 0.0039022856100928037 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.043975067241990476 train_precision_aca: 0.975 train_recall_aca: 0.9903333333333333 train_f1_aca: 0.9790786435786434 train_accuracy: 0.9825 train_precision_benign: 0.9876666666666668 train_recall_benign: 0.9822380952380952 train_f1_benign: 0.9825200910200909
iteration: 530loss: 0.0026596468116622416 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.043945016930811105 train_precision_aca: 0.975 train_recall_aca: 0.9883333333333333 train_f1_aca: 0.9779675324675324 train_accuracy: 0.98125 train_precision_benign: 0.9851666666666667 train_recall_benign: 0.9822380952380952 train_f1_benign: 0.9810915195915194
iteration: 540loss: 0.002367343340301886 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.03904365909998887 train_precision_aca: 0.9791666666666667 train_recall_aca: 0.9883333333333333 train_f1_aca: 0.9803051948051948 train_accuracy: 0.98375 train_precision_benign: 0.9851666666666666 train_recall_benign: 0.9875714285714285 train_f1_benign: 0.9842026307026306
iteration: 550loss: 0.002365572197595611 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.06648378657642752 train_precision_aca: 0.9741666666666666 train_recall_aca: 0.9874761904761904 train_f1_aca: 0.9764163059163059 train_accuracy: 0.98125 train_precision_benign: 0.981 train_recall_benign: 0.9861428571428571 train_f1_benign: 0.9798619713619714
iteration: 1660loss: 0.0021092112292535603 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.010296742828904826 train_precision_aca: 0.9975 train_recall_aca: 0.9985714285714287 train_f1_aca: 0.9978021978021978 train_accuracy: 0.9975 train_precision_benign: 0.995 train_recall_benign: 0.998 train_f1_benign: 0.9955555555555555
iteration: 1670loss: 0.0020476433564908803 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.008489778940747783 train_precision_aca: 0.9975 train_recall_aca: 1.0 train_f1_aca: 0.9985714285714287 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.998 train_f1_benign: 0.9988888888888888
iteration: 1680loss: 0.002038808155339211 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0062362585555456465 train_precision_aca: 1.0 train_recall_aca: 1.0 train_f1_aca: 1.0 train_accuracy: 1.0 train_precision_benign: 1.0 train_recall_benign: 1.0 train_f1_benign: 1.0
iteration: 1730loss: 0.002002947812434286 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.004502418505435344 train_precision_aca: 0.9983333333333334 train_recall_aca: 1.0 train_f1_aca: 0.999090909090909 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9966666666666666 train_f1_benign: 0.998
iteration: 1740loss: 0.0019012641510926186 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.004071818259799329 train_precision_aca: 0.9983333333333334 train_recall_aca: 1.0 train_f1_aca: 0.999090909090909 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9966666666666666 train_f1_benign: 0.998
iteration: 1750loss: 0.0017943489947356284 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.004453429275581584 train_precision_aca: 0.9983333333333334 train_recall_aca: 1.0 train_f1_aca: 0.999090909090909 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9966666666666666 train_f1_benign: 0.998
iteration: 1760loss: 0.0016051396727561952 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.003468744283873093 train_precision_aca: 0.9983333333333333 train_recall_aca: 1.0 train_f1_aca: 0.999090909090909 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9966666666666667 train_f1_benign: 0.998
iteration: 1900loss: 0.0013017725199460984 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.022711324359988794 train_precision_aca: 0.995 train_recall_aca: 0.9935714285714287 train_f1_aca: 0.9929883449883451 train_accuracy: 0.995 train_precision_benign: 0.9899999999999999 train_recall_benign: 0.9985714285714287 train_f1_benign: 0.992988344988345
iteration: 1910loss: 0.0012608202290721239 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.018600355848902836 train_precision_aca: 0.995 train_recall_aca: 0.9950000000000001 train_f1_aca: 0.9937575757575757 train_accuracy: 0.99625 train_precision_benign: 0.9949999999999999 train_recall_benign: 0.9985714285714287 train_f1_benign: 0.9963216783216783
iteration: 2360loss: 0.0006343971108435653 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0116933958026857 train_precision_aca: 0.99 train_recall_aca: 0.99 train_f1_aca: 0.99 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.99875 train_f1_benign: 0.9993333333333334
iteration: 2770loss: 0.0006162873207358644 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.00425390935737596 train_precision_aca: 0.995 train_recall_aca: 1.0 train_f1_aca: 0.9966666666666667 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9985714285714287 train_f1_benign: 0.9992307692307691
iteration: 2780loss: 0.0005707364296540618 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0041265998525886975 train_precision_aca: 0.995 train_recall_aca: 1.0 train_f1_aca: 0.9966666666666667 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9985714285714287 train_f1_benign: 0.9992307692307691
iteration: 2790loss: 0.0005354395194444806 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.004021711357218009 train_precision_aca: 0.995 train_recall_aca: 1.0 train_f1_aca: 0.9966666666666666 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9985714285714287 train_f1_benign: 0.9992307692307691
iteration: 2800loss: 0.0005041402720962652 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.0039882549476897115 train_precision_aca: 0.995 train_recall_aca: 1.0 train_f1_aca: 0.9966666666666666 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9985714285714287 train_f1_benign: 0.9992307692307691
iteration: 2810loss: 0.0004696114920079708 precision_aca: 1.0 recall_aca: 1.0 f1_aca: 1.0 accuracy: 1.0 precision_benign: 1.0 recall_benign: 1.0 f1_benign: 1.0  train_loss: 0.002730649517634447 train_precision_aca: 0.995 train_recall_aca: 1.0 train_f1_aca: 0.9966666666666666 train_accuracy: 0.99875 train_precision_benign: 1.0 train_recall_benign: 0.9985714285714287 train_f1_benign: 0.9992307692307691
